borough,date,timestamp_hour,ride_count,temperature_2m,precipitation,snowfall,rain,wind_speed_10m
Bronx,2023-01-01,2023-01-01T07:00:00.000000,2268,10.524,0.0,0.0,0.0,13.797912
Bronx,2023-01-01,2023-01-01T10:00:00.000000,1974,8.824,0.0,0.0,0.0,15.141414
Bronx,2023-01-01,2023-01-01T15:00:00.000000,3155,10.274,0.0,0.0,0.0,15.315873
Bronx,2023-01-01,2023-01-01T17:00:00.000000,3458,11.074,0.0,0.0,0.0,15.990646
Bronx,2023-01-01,2023-01-01T20:00:00.000000,3201,11.024,0.0,0.0,0.0,11.384199
Bronx,2023-01-01,2023-01-01T23:00:00.000000,3071,5.074,0.0,0.0,0.0,9.531505
Bronx,2023-01-02,2023-01-02T00:00:00.000000,2343,4.024,0.0,0.0,0.0,9.19939
Bronx,2023-01-02,2023-01-02T01:00:00.000000,1594,3.824,0.0,0.0,0.0,6.489992
Bronx,2023-01-02,2023-01-02T02:00:00.000000,1147,3.024,0.0,0.0,0.0,9.007196
Bronx,2023-01-02,2023-01-02T04:00:00.000000,1012,6.274,1.1,0.0,1.1,10.829958
Bronx,2023-01-02,2023-01-02T05:00:00.000000,1204,6.424,0.1,0.0,0.1,7.771331
Bronx,2023-01-02,2023-01-02T06:00:00.000000,1551,5.774,0.0,0.0,0.0,7.771331
Bronx,2023-01-02,2023-01-02T07:00:00.000000,1818,4.524,0.0,0.0,0.0,6.638072
Bronx,2023-01-02,2023-01-02T11:00:00.000000,1997,3.674,0.0,0.0,0.0,6.297428
Bronx,2023-01-02,2023-01-02T15:00:00.000000,2812,7.174,0.0,0.0,0.0,6.5693827
Bronx,2023-01-02,2023-01-02T17:00:00.000000,2871,10.124,0.0,0.0,0.0,3.096837
Bronx,2023-01-02,2023-01-02T20:00:00.000000,2581,11.924,0.0,0.0,0.0,6.792466
Bronx,2023-01-02,2023-01-02T22:00:00.000000,2479,9.524,0.1,0.0,0.1,9.255571
Bronx,2023-01-03,2023-01-03T04:00:00.000000,867,8.424,0.3,0.0,0.3,4.379589
Bronx,2023-01-03,2023-01-03T05:00:00.000000,1424,8.474,0.1,0.0,0.1,4.829907
Bronx,2023-01-03,2023-01-03T06:00:00.000000,2645,8.474,0.0,0.0,0.0,4.896529
Bronx,2023-01-03,2023-01-03T07:00:00.000000,4794,8.424,0.0,0.0,0.0,6.489992
Bronx,2023-01-03,2023-01-03T10:00:00.000000,3224,8.274,0.0,0.0,0.0,8.4963045
Bronx,2023-01-03,2023-01-03T15:00:00.000000,3465,9.424,0.1,0.0,0.1,6.3690495
Bronx,2023-01-03,2023-01-03T20:00:00.000000,2319,10.974,0.2,0.0,0.2,15.778516
Bronx,2023-01-03,2023-01-03T22:00:00.000000,2101,12.624,0.8,0.0,0.8,14.264361
Bronx,2023-01-04,2023-01-04T02:00:00.000000,598,11.724,0.0,0.0,0.0,11.720751
Bronx,2023-01-04,2023-01-04T03:00:00.000000,636,11.674,0.0,0.0,0.0,11.212135
Bronx,2023-01-04,2023-01-04T08:00:00.000000,4945,12.574,0.0,0.0,0.0,14.386494
Bronx,2023-01-04,2023-01-04T09:00:00.000000,3468,12.424,0.0,0.0,0.0,12.413477
Bronx,2023-01-04,2023-01-04T10:00:00.000000,2764,12.374,0.0,0.0,0.0,13.363711
Bronx,2023-01-04,2023-01-04T12:00:00.000000,2633,11.024,0.0,0.0,0.0,7.968939
Bronx,2023-01-04,2023-01-04T14:00:00.000000,3582,13.574,0.0,0.0,0.0,12.879752
Bronx,2023-01-04,2023-01-04T15:00:00.000000,3482,14.824,0.0,0.0,0.0,9.360001
Bronx,2023-01-04,2023-01-04T18:00:00.000000,4196,17.474,0.0,0.0,0.0,5.815978
Bronx,2023-01-04,2023-01-04T19:00:00.000000,3420,17.424002,0.0,0.0,0.0,10.464798
Bronx,2023-01-05,2023-01-05T01:00:00.000000,951,11.474,0.5,0.0,0.5,9.114471
Bronx,2023-01-05,2023-01-05T02:00:00.000000,622,11.524,0.0,0.0,0.0,8.28
Bronx,2023-01-05,2023-01-05T03:00:00.000000,680,11.374,0.0,0.0,0.0,9.114471
Bronx,2023-01-05,2023-01-05T04:00:00.000000,882,10.874,0.0,0.0,0.0,8.287822
Bronx,2023-01-05,2023-01-05T05:00:00.000000,1497,10.524,0.0,0.0,0.0,5.506941
Bronx,2023-01-05,2023-01-05T07:00:00.000000,4922,10.624,0.0,0.0,0.0,3.396233
Bronx,2023-01-05,2023-01-05T08:00:00.000000,5087,11.574,0.0,0.0,0.0,5.0911684
Bronx,2023-01-05,2023-01-05T09:00:00.000000,3731,11.474,0.0,0.0,0.0,6.151683
Bronx,2023-01-05,2023-01-05T12:00:00.000000,2662,6.824,0.0,0.0,0.0,11.770403
Bronx,2023-01-05,2023-01-05T13:00:00.000000,3022,7.074,0.0,0.0,0.0,11.841756
Bronx,2023-01-05,2023-01-05T18:00:00.000000,3573,8.724,0.0,0.0,0.0,11.923557
Bronx,2023-01-05,2023-01-05T22:00:00.000000,2610,7.874,0.0,0.0,0.0,8.654986
Bronx,2023-01-06,2023-01-06T00:00:00.000000,1752,7.174,0.0,0.0,0.0,7.172949
Bronx,2023-01-06,2023-01-06T03:00:00.000000,771,6.974,0.0,0.0,0.0,11.525623
Bronx,2023-01-06,2023-01-06T05:00:00.000000,1676,5.874,0.0,0.0,0.0,14.145756
Bronx,2023-01-06,2023-01-06T08:00:00.000000,5663,5.324,1.0,0.0,1.0,10.308831
Bronx,2023-01-06,2023-01-06T10:00:00.000000,3202,5.074,1.4,0.0,1.4,9.726664
Bronx,2023-01-06,2023-01-06T11:00:00.000000,2989,4.474,0.4,0.0,0.4,11.252519
Bronx,2023-01-06,2023-01-06T12:00:00.000000,3157,4.624,0.0,0.0,0.0,7.92
Bronx,2023-01-06,2023-01-06T13:00:00.000000,3338,4.924,0.1,0.0,0.1,6.130579
Bronx,2023-01-06,2023-01-06T14:00:00.000000,4141,5.274,0.5,0.0,0.5,5.7599998
Bronx,2023-01-06,2023-01-06T15:00:00.000000,4199,5.674,0.1,0.0,0.1,3.096837
Bronx,2023-01-06,2023-01-06T18:00:00.000000,4555,7.074,0.4,0.0,0.4,6.5693827
Bronx,2023-01-06,2023-01-06T20:00:00.000000,4002,7.874,0.0,0.0,0.0,9.255571
Bronx,2023-01-06,2023-01-06T22:00:00.000000,3814,5.974,0.0,0.0,0.0,9.107359
Bronx,2023-01-07,2023-01-07T03:00:00.000000,1292,3.524,0.0,0.0,0.0,14.20062
Bronx,2023-01-07,2023-01-07T04:00:00.000000,1255,3.074,0.0,0.0,0.0,12.904882
Bronx,2023-01-07,2023-01-07T06:00:00.000000,1824,1.324,0.0,0.0,0.0,11.874544
Bronx,2023-01-07,2023-01-07T11:00:00.000000,3009,0.024,0.0,0.0,0.0,10.137692
Bronx,2023-01-07,2023-01-07T17:00:00.000000,4192,7.124,0.0,0.0,0.0,11.966954
Bronx,2023-01-07,2023-01-07T23:00:00.000000,4027,3.374,0.0,0.0,0.0,9.19939
Bronx,2023-01-08,2023-01-08T01:00:00.000000,2824,2.774,0.0,0.0,0.0,11.966954
Bronx,2023-01-08,2023-01-08T02:00:00.000000,2301,2.224,0.0,0.0,0.0,11.631956
Bronx,2023-01-08,2023-01-08T05:00:00.000000,1397,1.174,0.0,0.0,0.0,11.090103
Bronx,2023-01-08,2023-01-08T08:00:00.000000,2037,-0.326,0.0,0.0,0.0,10.1887
Bronx,2023-01-08,2023-01-08T09:00:00.000000,2400,-1.276,0.0,0.0,0.0,6.638072
Bronx,2023-01-08,2023-01-08T10:00:00.000000,2601,-3.176,0.0,0.0,0.0,8.4042845
Bronx,2023-01-08,2023-01-08T11:00:00.000000,2764,-3.626,0.0,0.0,0.0,7.5685663
Bronx,2023-01-08,2023-01-08T14:00:00.000000,3277,0.92399997,0.0,0.0,0.0,5.00128
Bronx,2023-01-08,2023-01-08T16:00:00.000000,3386,2.824,0.0,0.0,0.0,5.00128
Bronx,2023-01-08,2023-01-08T17:00:00.000000,3376,3.574,0.0,0.0,0.0,2.4149535
Bronx,2023-01-08,2023-01-08T18:00:00.000000,3454,4.274,0.0,0.0,0.0,0.71999997
Bronx,2023-01-08,2023-01-08T19:00:00.000000,3337,4.474,0.0,0.0,0.0,6.638072
Bronx,2023-01-08,2023-01-08T20:00:00.000000,3244,4.174,0.0,0.0,0.0,7.5685663
Bronx,2023-01-08,2023-01-08T21:00:00.000000,2959,3.174,0.0,0.0,0.0,5.771239
Bronx,2023-01-08,2023-01-08T23:00:00.000000,2491,0.774,0.0,0.0,0.0,9.3669195
Bronx,2023-01-09,2023-01-09T00:00:00.000000,1783,0.224,0.0,0.0,0.0,7.2805495
Bronx,2023-01-09,2023-01-09T02:00:00.000000,741,0.724,0.0,0.0,0.0,7.5942073
Bronx,2023-01-09,2023-01-09T03:00:00.000000,719,1.174,0.0,0.0,0.0,10.829958
Bronx,2023-01-09,2023-01-09T04:00:00.000000,981,1.124,0.0,0.0,0.0,9.227524
Bronx,2023-01-09,2023-01-09T06:00:00.000000,2965,2.024,0.0,0.0,0.0,8.217153
Bronx,2023-01-09,2023-01-09T11:00:00.000000,2594,1.174,0.1,0.0,0.1,3.8268526
Bronx,2023-01-09,2023-01-09T15:00:00.000000,3454,2.824,0.0,0.0,0.0,5.815978
Bronx,2023-01-09,2023-01-09T16:00:00.000000,3555,4.124,0.0,0.0,0.0,10.990322
Bronx,2023-01-09,2023-01-09T23:00:00.000000,1986,2.074,0.0,0.0,0.0,11.966953
Bronx,2023-01-10,2023-01-10T02:00:00.000000,573,0.174,0.0,0.0,0.0,8.287822
Bronx,2023-01-10,2023-01-10T03:00:00.000000,580,-0.076000005,0.0,0.0,0.0,9.0645685
Bronx,2023-01-10,2023-01-10T05:00:00.000000,1464,0.174,0.0,0.0,0.0,10.966713
Bronx,2023-01-10,2023-01-10T06:00:00.000000,2762,0.224,0.0,0.0,0.0,11.384199
Bronx,2023-01-10,2023-01-10T09:00:00.000000,3548,-0.126,0.0,0.0,0.0,9.007196
Bronx,2023-01-10,2023-01-10T10:00:00.000000,2917,-0.47599998,0.0,0.0,0.0,10.086427
Bronx,2023-01-10,2023-01-10T12:00:00.000000,2593,-0.726,0.0,0.0,0.0,7.0911775
Bronx,2023-01-10,2023-01-10T13:00:00.000000,2968,1.424,0.0,0.0,0.0,10.390226
Bronx,2023-01-10,2023-01-10T14:00:00.000000,3491,3.624,0.0,0.0,0.0,12.371645
Bronx,2023-01-10,2023-01-10T15:00:00.000000,3627,4.674,0.0,0.0,0.0,13.397612
Bronx,2023-01-10,2023-01-10T20:00:00.000000,2462,6.474,0.0,0.0,0.0,12.768586
Bronx,2023-01-10,2023-01-10T22:00:00.000000,2275,4.224,0.0,0.0,0.0,8.049845
Bronx,2023-01-10,2023-01-10T23:00:00.000000,2053,3.324,0.0,0.0,0.0,8.209263
Bronx,2023-01-11,2023-01-11T01:00:00.000000,809,1.574,0.0,0.0,0.0,4.3349743
Bronx,2023-01-11,2023-01-11T04:00:00.000000,809,0.424,0.0,0.0,0.0,6.28713
Bronx,2023-01-11,2023-01-11T06:00:00.000000,2882,-0.026,0.0,0.0,0.0,10.308831
Bronx,2023-01-11,2023-01-11T08:00:00.000000,5404,-1.676,0.0,0.0,0.0,8.049845
Bronx,2023-01-11,2023-01-11T09:00:00.000000,3669,-1.926,0.0,0.0,0.0,9.47012
Bronx,2023-01-11,2023-01-11T10:00:00.000000,2865,-1.4760001,0.0,0.0,0.0,11.753877
Bronx,2023-01-11,2023-01-11T14:00:00.000000,3645,0.724,0.0,0.0,0.0,9.021574
Bronx,2023-01-11,2023-01-11T15:00:00.000000,3589,1.624,0.0,0.0,0.0,9.693296
Bronx,2023-01-11,2023-01-11T17:00:00.000000,3947,2.874,0.0,0.0,0.0,10.365251
Bronx,2023-01-11,2023-01-11T20:00:00.000000,2680,2.324,0.0,0.0,0.0,10.365251
Bronx,2023-01-12,2023-01-12T04:00:00.000000,873,-0.176,0.0,0.0,0.0,7.2359104
Bronx,2023-01-12,2023-01-12T11:00:00.000000,2806,3.224,0.0,0.0,0.0,12.24
Bronx,2023-01-12,2023-01-12T13:00:00.000000,3021,3.424,0.2,0.0,0.2,11.928989
Bronx,2023-01-12,2023-01-12T17:00:00.000000,4257,6.474,0.1,0.0,0.1,11.966954
Bronx,2023-01-12,2023-01-12T18:00:00.000000,4821,8.224,0.0,0.0,0.0,11.27553
Bronx,2023-01-12,2023-01-12T20:00:00.000000,3303,9.374,0.0,0.0,0.0,16.039202
Bronx,2023-01-12,2023-01-12T21:00:00.000000,2948,9.774,0.0,0.0,0.0,16.575644
Bronx,2023-01-12,2023-01-12T22:00:00.000000,2595,9.424,0.2,0.0,0.2,17.786331
Bronx,2023-01-13,2023-01-13T01:00:00.000000,1035,10.624,1.7,0.0,1.7,19.45333
Bronx,2023-01-13,2023-01-13T03:00:00.000000,710,10.524,0.1,0.0,0.1,12.768586
Bronx,2023-01-13,2023-01-13T05:00:00.000000,1647,10.924,0.1,0.0,0.1,17.373497
Bronx,2023-01-13,2023-01-13T06:00:00.000000,3026,11.224,0.6,0.0,0.6,21.129885
Bronx,2023-01-13,2023-01-13T07:00:00.000000,5310,11.924,0.2,0.0,0.2,26.437336
Bronx,2023-01-13,2023-01-13T09:00:00.000000,4181,11.374,0.3,0.0,0.3,22.19773
Bronx,2023-01-13,2023-01-13T10:00:00.000000,3260,11.224,0.1,0.0,0.1,21.67487
Bronx,2023-01-13,2023-01-13T11:00:00.000000,3223,10.774,0.0,0.0,0.0,23.40277
Bronx,2023-01-13,2023-01-13T12:00:00.000000,3153,11.224,0.1,0.0,0.1,17.58481
Bronx,2023-01-13,2023-01-13T14:00:00.000000,4411,11.274,0.2,0.0,0.2,16.575644
Bronx,2023-01-13,2023-01-13T15:00:00.000000,4358,11.824,0.0,0.0,0.0,17.174677
Bronx,2023-01-13,2023-01-13T16:00:00.000000,4565,12.274,0.0,0.0,0.0,17.309975
Bronx,2023-01-13,2023-01-13T17:00:00.000000,5214,12.274,0.2,0.0,0.2,17.477621
Bronx,2023-01-13,2023-01-13T20:00:00.000000,4115,8.474,0.0,0.0,0.0,17.0763
Bronx,2023-01-14,2023-01-14T01:00:00.000000,2190,4.224,0.0,0.0,0.0,15.782622
Bronx,2023-01-14,2023-01-14T03:00:00.000000,1463,3.674,0.0,0.0,0.0,20.345573
Bronx,2023-01-14,2023-01-14T06:00:00.000000,1866,2.024,0.0,0.0,0.0,21.829777
Bronx,2023-01-14,2023-01-14T07:00:00.000000,2362,1.424,0.0,0.0,0.0,22.79684
Bronx,2023-01-14,2023-01-14T08:00:00.000000,2979,1.0239999,0.0,0.0,0.0,22.206486
Bronx,2023-01-14,2023-01-14T09:00:00.000000,3284,0.774,0.0,0.0,0.0,23.241617
Bronx,2023-01-14,2023-01-14T12:00:00.000000,3415,0.124000005,0.0,0.0,0.0,21.96
Bronx,2023-01-14,2023-01-14T15:00:00.000000,4007,-0.126,0.0,0.0,0.0,20.780453
Bronx,2023-01-14,2023-01-14T20:00:00.000000,4623,0.074,0.0,0.0,0.0,23.441502
Bronx,2023-01-14,2023-01-14T21:00:00.000000,4243,0.174,0.0,0.0,0.0,22.862125
Bronx,2023-01-15,2023-01-15T01:00:00.000000,2833,-0.22600001,0.0,0.0,0.0,23.444265
Bronx,2023-01-15,2023-01-15T05:00:00.000000,1405,-1.9760001,0.0,0.0,0.0,25.922499
Bronx,2023-01-15,2023-01-15T09:00:00.000000,2531,-2.326,0.0,0.0,0.0,20.519999
Bronx,2023-01-15,2023-01-15T11:00:00.000000,2865,-2.276,0.0,0.0,0.0,22.963936
Bronx,2023-01-15,2023-01-15T13:00:00.000000,3264,-2.176,0.0,0.0,0.0,22.065973
Bronx,2023-01-15,2023-01-15T14:00:00.000000,3541,-1.276,0.0,0.0,0.0,23.110207
Bronx,2023-01-15,2023-01-15T15:00:00.000000,3581,-0.126,0.0,0.0,0.0,24.923338
Bronx,2023-01-15,2023-01-15T17:00:00.000000,3770,2.174,0.0,0.0,0.0,23.664352
Bronx,2023-01-15,2023-01-15T18:00:00.000000,3691,3.274,0.0,0.0,0.0,24.482647
Bronx,2023-01-15,2023-01-15T19:00:00.000000,3582,3.874,0.0,0.0,0.0,24.482647
Bronx,2023-01-15,2023-01-15T20:00:00.000000,3476,3.924,0.0,0.0,0.0,24.482647
Bronx,2023-01-15,2023-01-15T22:00:00.000000,3482,2.024,0.0,0.0,0.0,22.81957
Bronx,2023-01-16,2023-01-16T00:00:00.000000,2400,0.574,0.0,0.0,0.0,22.346113
Bronx,2023-01-16,2023-01-16T05:00:00.000000,1344,-2.626,0.0,0.0,0.0,19.959719
Bronx,2023-01-16,2023-01-16T06:00:00.000000,1911,-2.876,0.0,0.0,0.0,21.24305
Bronx,2023-01-16,2023-01-16T07:00:00.000000,2178,-3.126,0.0,0.0,0.0,18.532133
Bronx,2023-01-16,2023-01-16T08:00:00.000000,2675,-3.176,0.0,0.0,0.0,21.03152
Bronx,2023-01-16,2023-01-16T14:00:00.000000,3014,-0.276,0.0,0.0,0.0,17.654686
Bronx,2023-01-16,2023-01-16T16:00:00.000000,2868,2.774,0.0,0.0,0.0,14.986553
Bronx,2023-01-16,2023-01-16T17:00:00.000000,3216,4.474,0.0,0.0,0.0,14.654254
Bronx,2023-01-16,2023-01-16T19:00:00.000000,3082,7.124,0.0,0.0,0.0,12.55879
Bronx,2023-01-16,2023-01-16T20:00:00.000000,2846,7.374,0.0,0.0,0.0,8.311245
Bronx,2023-01-16,2023-01-16T21:00:00.000000,2549,5.674,0.0,0.0,0.0,5.6920996
Bronx,2023-01-16,2023-01-16T22:00:00.000000,2396,2.674,0.0,0.0,0.0,8.161764
Bronx,2023-01-16,2023-01-16T23:00:00.000000,2271,1.674,0.0,0.0,0.0,9.114471
Bronx,2023-01-17,2023-01-17T00:00:00.000000,1506,1.224,0.0,0.0,0.0,8.854829
Bronx,2023-01-17,2023-01-17T01:00:00.000000,873,1.0239999,0.0,0.0,0.0,10.691453
Bronx,2023-01-17,2023-01-17T02:00:00.000000,558,0.524,0.0,0.0,0.0,9.931042
Bronx,2023-01-17,2023-01-17T04:00:00.000000,849,-0.026,0.0,0.0,0.0,7.8954163
Bronx,2023-01-17,2023-01-17T07:00:00.000000,5068,-1.376,0.0,0.0,0.0,6.725354
Bronx,2023-01-17,2023-01-17T08:00:00.000000,5418,-1.276,0.0,0.0,0.0,7.145796
Bronx,2023-01-17,2023-01-17T09:00:00.000000,3858,-1.526,0.0,0.0,0.0,9.449572
Bronx,2023-01-17,2023-01-17T10:00:00.000000,2976,-2.126,0.0,0.0,0.0,6.638072
Bronx,2023-01-17,2023-01-17T11:00:00.000000,2805,-2.576,0.0,0.0,0.0,5.1544156
Bronx,2023-01-17,2023-01-17T12:00:00.000000,2694,-2.426,0.0,0.0,0.0,7.5685663
Bronx,2023-01-17,2023-01-17T15:00:00.000000,3893,2.924,0.0,0.0,0.0,1.609969
Bronx,2023-01-17,2023-01-17T17:00:00.000000,3716,4.974,0.0,0.0,0.0,5.904439
Bronx,2023-01-17,2023-01-17T18:00:00.000000,3217,5.424,0.0,0.0,0.0,5.6002855
Bronx,2023-01-17,2023-01-17T19:00:00.000000,2863,5.824,0.0,0.0,0.0,3.4152596
Bronx,2023-01-17,2023-01-17T20:00:00.000000,2554,6.474,0.0,0.0,0.0,6.5693827
Bronx,2023-01-17,2023-01-17T22:00:00.000000,2248,5.624,0.0,0.0,0.0,12.57426
Bronx,2023-01-18,2023-01-18T00:00:00.000000,1365,3.574,0.0,0.0,0.0,10.1887
Bronx,2023-01-18,2023-01-18T04:00:00.000000,836,3.324,0.0,0.0,0.0,10.1887
Bronx,2023-01-18,2023-01-18T06:00:00.000000,2849,1.7739999,0.0,0.0,0.0,7.289445
Bronx,2023-01-18,2023-01-18T14:00:00.000000,3688,7.224,0.0,0.0,0.0,10.829959
Bronx,2023-01-18,2023-01-18T15:00:00.000000,3721,9.174,0.0,0.0,0.0,16.179985
Bronx,2023-01-18,2023-01-18T16:00:00.000000,3752,10.224,0.0,0.0,0.0,22.226902
Bronx,2023-01-18,2023-01-18T17:00:00.000000,4060,10.624,0.0,0.0,0.0,24.57511
Bronx,2023-01-18,2023-01-18T18:00:00.000000,3600,10.074,0.0,0.0,0.0,23.363974
Bronx,2023-01-19,2023-01-19T00:00:00.000000,1500,6.274,0.0,0.0,0.0,15.141414
Bronx,2023-01-19,2023-01-19T06:00:00.000000,3155,4.174,0.0,0.0,0.0,7.8954163
Bronx,2023-01-19,2023-01-19T07:00:00.000000,5334,2.974,0.0,0.0,0.0,9.3876505
Bronx,2023-01-19,2023-01-19T12:00:00.000000,3154,2.174,0.0,0.0,0.0,6.792466
Bronx,2023-01-19,2023-01-19T15:00:00.000000,5361,4.274,1.9,0.0,1.9,9.511088
Bronx,2023-01-19,2023-01-19T16:00:00.000000,4732,4.324,2.1,0.0,2.1,7.2359104
Bronx,2023-01-19,2023-01-19T17:00:00.000000,5031,4.674,0.8,0.0,0.8,4.8965297
Bronx,2023-01-19,2023-01-19T18:00:00.000000,4337,4.774,0.8,0.0,0.8,7.9932966
Bronx,2023-01-19,2023-01-19T19:00:00.000000,3807,5.074,0.5,0.0,0.5,9.693296
Bronx,2023-01-19,2023-01-19T22:00:00.000000,2840,4.824,0.9,0.0,0.9,13.722565
Bronx,2023-01-19,2023-01-19T23:00:00.000000,2417,4.874,0.5,0.0,0.5,14.417988
Bronx,2023-01-20,2023-01-20T00:00:00.000000,1668,3.874,0.3,0.0,0.3,15.034041
Bronx,2023-01-20,2023-01-20T01:00:00.000000,994,4.124,0.5,0.0,0.5,14.336861
Bronx,2023-01-20,2023-01-20T02:00:00.000000,768,4.324,1.2,0.0,1.2,13.392774
Bronx,2023-01-20,2023-01-20T04:00:00.000000,1000,4.924,0.7,0.0,0.7,13.70839
Bronx,2023-01-20,2023-01-20T05:00:00.000000,1721,4.774,0.2,0.0,0.2,9.511088
Bronx,2023-01-20,2023-01-20T06:00:00.000000,3245,4.274,0.0,0.0,0.0,9.504273
Bronx,2023-01-20,2023-01-20T10:00:00.000000,3543,2.124,0.0,0.0,0.0,5.4833565
Bronx,2023-01-20,2023-01-20T11:00:00.000000,3270,3.274,0.0,0.0,0.0,10.514218
Bronx,2023-01-20,2023-01-20T12:00:00.000000,3531,0.92399997,0.0,0.0,0.0,6.6185193
Bronx,2023-01-20,2023-01-20T14:00:00.000000,4549,5.674,0.0,0.0,0.0,18.057508
Bronx,2023-01-20,2023-01-20T17:00:00.000000,5052,8.274,0.1,0.0,0.1,25.420181
Bronx,2023-01-20,2023-01-20T20:00:00.000000,4194,7.924,0.0,0.0,0.0,24.651457
Bronx,2023-01-20,2023-01-20T21:00:00.000000,4061,7.424,0.0,0.0,0.0,20.447239
Bronx,2023-01-21,2023-01-21T01:00:00.000000,2300,3.724,0.0,0.0,0.0,11.159999
Bronx,2023-01-21,2023-01-21T02:00:00.000000,1796,3.324,0.0,0.0,0.0,11.212135
Bronx,2023-01-21,2023-01-21T03:00:00.000000,1531,2.574,0.0,0.0,0.0,9.605998
Bronx,2023-01-21,2023-01-21T04:00:00.000000,1331,3.924,0.0,0.0,0.0,10.630672
Bronx,2023-01-21,2023-01-21T05:00:00.000000,1641,3.824,0.0,0.0,0.0,12.181624
Bronx,2023-01-21,2023-01-21T06:00:00.000000,2000,2.474,0.0,0.0,0.0,13.684735
Bronx,2023-01-21,2023-01-21T07:00:00.000000,2542,1.874,0.0,0.0,0.0,16.923828
Bronx,2023-01-21,2023-01-21T11:00:00.000000,3647,-0.076000005,0.0,0.0,0.0,10.514218
Bronx,2023-01-21,2023-01-21T12:00:00.000000,3622,1.074,0.0,0.0,0.0,9.511088
Bronx,2023-01-21,2023-01-21T13:00:00.000000,3823,1.624,0.0,0.0,0.0,8.699793
Bronx,2023-01-21,2023-01-21T14:00:00.000000,4030,2.974,0.0,0.0,0.0,8.669949
Bronx,2023-01-21,2023-01-21T15:00:00.000000,4164,4.124,0.0,0.0,0.0,15.379206
Bronx,2023-01-21,2023-01-21T16:00:00.000000,4331,4.474,0.0,0.0,0.0,15.937878
Bronx,2023-01-21,2023-01-21T17:00:00.000000,4377,4.824,0.0,0.0,0.0,14.917212
Bronx,2023-01-21,2023-01-21T19:00:00.000000,4872,5.374,0.0,0.0,0.0,10.308831
Bronx,2023-01-21,2023-01-21T21:00:00.000000,4437,5.224,0.0,0.0,0.0,5.506941
Bronx,2023-01-21,2023-01-21T23:00:00.000000,4385,2.724,0.0,0.0,0.0,5.4477882
Bronx,2023-01-22,2023-01-22T01:00:00.000000,3004,0.67399997,0.0,0.0,0.0,3.6
Bronx,2023-01-22,2023-01-22T03:00:00.000000,1920,0.374,0.0,0.0,0.0,3.671294
Bronx,2023-01-22,2023-01-22T10:00:00.000000,2738,-2.826,0.0,0.0,0.0,7.2
Bronx,2023-01-22,2023-01-22T12:00:00.000000,2808,-1.776,0.0,0.0,0.0,7.172949
Bronx,2023-01-22,2023-01-22T14:00:00.000000,3510,1.974,0.0,0.0,0.0,4.829907
Bronx,2023-01-22,2023-01-22T15:00:00.000000,3555,3.574,0.0,0.0,0.0,9.114471
Bronx,2023-01-22,2023-01-22T17:00:00.000000,3908,5.274,0.0,0.0,0.0,17.673029
Bronx,2023-01-22,2023-01-22T21:00:00.000000,3333,5.424,0.0,0.0,0.0,7.5685663
Bronx,2023-01-22,2023-01-22T22:00:00.000000,3392,4.724,0.0,0.0,0.0,3.671294
Bronx,2023-01-23,2023-01-23T03:00:00.000000,735,2.374,1.2,0.0,1.2,12.57426
Bronx,2023-01-23,2023-01-23T06:00:00.000000,3142,2.624,2.0,0.0,2.0,17.31746
Bronx,2023-01-23,2023-01-23T09:00:00.000000,3994,3.174,1.9,0.0,1.9,17.283749
Bronx,2023-01-23,2023-01-23T10:00:00.000000,3219,3.024,0.3,0.0,0.3,18.228943
Bronx,2023-01-23,2023-01-23T11:00:00.000000,2953,2.774,1.7,0.0,1.7,19.08
Bronx,2023-01-23,2023-01-23T12:00:00.000000,2853,2.374,0.6,0.0,0.6,13.339445
Bronx,2023-01-23,2023-01-23T15:00:00.000000,4128,2.274,0.2,0.0,0.2,15.277749
Bronx,2023-01-23,2023-01-23T16:00:00.000000,3923,1.824,0.2,0.07,0.1,17.429354
Bronx,2023-01-23,2023-01-23T17:00:00.000000,4021,1.7739999,0.9,0.35,0.39999998,17.555307
Bronx,2023-01-23,2023-01-23T19:00:00.000000,2843,1.874,1.4,0.48999998,0.7,16.299694
Bronx,2023-01-23,2023-01-23T20:00:00.000000,2521,2.024,0.9,0.21000001,0.59999996,15.463246
Bronx,2023-01-23,2023-01-23T22:00:00.000000,2275,2.074,0.2,0.0,0.2,20.188908
Bronx,2023-01-23,2023-01-23T23:00:00.000000,2146,2.124,0.1,0.0,0.1,20.808498
Bronx,2023-01-24,2023-01-24T03:00:00.000000,610,0.87399995,0.0,0.0,0.0,19.483284
Bronx,2023-01-24,2023-01-24T04:00:00.000000,833,0.174,0.0,0.0,0.0,18.35647
Bronx,2023-01-24,2023-01-24T05:00:00.000000,1546,-0.47599998,0.0,0.0,0.0,16.58346
Bronx,2023-01-24,2023-01-24T07:00:00.000000,5291,-1.426,0.0,0.0,0.0,10.495713
Bronx,2023-01-24,2023-01-24T08:00:00.000000,5447,-1.7260001,0.0,0.0,0.0,10.24578
Bronx,2023-01-24,2023-01-24T09:00:00.000000,3863,-1.626,0.0,0.0,0.0,11.27553
Bronx,2023-01-24,2023-01-24T11:00:00.000000,2890,-1.526,0.0,0.0,0.0,12.57426
Bronx,2023-01-24,2023-01-24T12:00:00.000000,2873,-0.62600005,0.0,0.0,0.0,12.144331
